"Date","Address","lat","lon","Killed","Injured","Content"
2015-12-20,"21630 Southwest 120th Avenue, Miami (Goulds), Florida",25.5659366,-80.3867803,1,4,"<b>Date: </b>2015-12-20<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>21630 Southwest 120th Avenue, Miami (Goulds), Florida"
2015-12-20,"Northeast Seventh Avenue and Northeast 166th Street, Miami-dade (county), Florida",25.9277617,-80.1862322,0,4,"<b>Date: </b>2015-12-20<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Northeast Seventh Avenue and Northeast 166th Street, Miami-dade (county), Florida"
2015-12-21,"14600 block of East 14th Street, San Leandro, California",37.7097918,-122.1344693,0,4,"<b>Date: </b>2015-12-21<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>14600 block of East 14th Street, San Leandro, California"
2015-12-25,"Franklin and Odessa, Jacksonville, Florida",30.3328796,-81.6394057,0,4,"<b>Date: </b>2015-12-25<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Franklin and Odessa, Jacksonville, Florida"
2015-12-25,"785 Schillinger Rd S, Mobile, Alabama",30.6729701,-88.2215986,0,4,"<b>Date: </b>2015-12-25<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>785 Schillinger Rd S, Mobile, Alabama"
2015-12-26,"4210 Macalester St, Philadelphia, Pennsylvania",40.0142141,-75.1211119,0,4,"<b>Date: </b>2015-12-26<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4210 Macalester St, Philadelphia, Pennsylvania"
2015-12-27,"North Parkway, Jackson, Tennessee",35.6486031,-88.8176188,0,4,"<b>Date: </b>2015-12-27<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>North Parkway, Jackson, Tennessee"
2015-12-31,"1900 block of Amelia Street, New Orleans, Louisiana",29.930363,-90.095893,0,6,"<b>Date: </b>2015-12-31<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1900 block of Amelia Street, New Orleans, Louisiana"
2016-01-06,"2312 East Magnolia Street, Lakeland, Florida",28.0505547,-81.9133782,3,1,"<b>Date: </b>2016-01-06<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>2312 East Magnolia Street, Lakeland, Florida"
2016-01-07,"3800 block of Kerwood Avenue, Memphis, Tennessee",35.2336271,-89.9362666,1,3,"<b>Date: </b>2016-01-07<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3800 block of Kerwood Avenue, Memphis, Tennessee"
2016-01-08,"1700 East Capitol Street Northeast, Washington, District of Columbia",38.8903247,-76.9795263,0,4,"<b>Date: </b>2016-01-08<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1700 East Capitol Street Northeast, Washington, District of Columbia"
2016-01-08,"1500 block of South Kedzie, Chicago, Illinois",41.8609241,-87.705496,1,4,"<b>Date: </b>2016-01-08<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1500 block of South Kedzie, Chicago, Illinois"
2016-01-11,"900 block of Brown Street, Wilmington, Delaware",39.7350736,-75.5672256,1,4,"<b>Date: </b>2016-01-11<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>900 block of Brown Street, Wilmington, Delaware"
2016-01-17,"Ditchley Road and Gill Lane, Ware Neck (Gloucester Courthouse), Virginia",37.4000818,-76.4373384,1,3,"<b>Date: </b>2016-01-17<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Ditchley Road and Gill Lane, Ware Neck (Gloucester Courthouse), Virginia"
2016-01-23,"8105 Avalon Blvd, Los Angeles, California",33.9653677,-118.2654023,2,2,"<b>Date: </b>2016-01-23<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>8105 Avalon Blvd, Los Angeles, California"
2016-01-25,"140 S. D Street, Perris, California",33.7847078,-117.2286829,1,4,"<b>Date: </b>2016-01-25<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>140 S. D Street, Perris, California"
2016-01-26,"Airport Way S. and S. Atlantic St., Seattle, Washington",47.5903084,-122.3226381,2,3,"<b>Date: </b>2016-01-26<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>Airport Way S. and S. Atlantic St., Seattle, Washington"
2016-01-27,"1401 N. George Washington Hwy, Chesapeake, Virginia",36.7904711,-76.330199,6,0,"<b>Date: </b>2016-01-27<br/><b>Killed: </b>6<br/><b>Injured: </b>0<br/><b>Location: </b>1401 N. George Washington Hwy, Chesapeake, Virginia"
2016-01-30,"67th and Missouri Avenue, Glendale, Arizona",33.5165652,-112.2048404,3,5,"<b>Date: </b>2016-01-30<br/><b>Killed: </b>3<br/><b>Injured: </b>5<br/><b>Location: </b>67th and Missouri Avenue, Glendale, Arizona"
2016-02-03,"1500 block of Butler St. SE, Washington, District of Columbia",38.8611709,-76.9839445,0,4,"<b>Date: </b>2016-02-03<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1500 block of Butler St. SE, Washington, District of Columbia"
2016-02-06,"12800 block of Cook Street, Los Angeles, California",33.9164169,-118.2706863,1,3,"<b>Date: </b>2016-02-06<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>12800 block of Cook Street, Los Angeles, California"
2016-02-06,"10th Street, Apopka, Florida",28.6657609,-81.5025753,0,4,"<b>Date: </b>2016-02-06<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>10th Street, Apopka, Florida"
2016-02-06,"8123 N Nebraska Ave, Tampa, Florida",28.0218932,-82.4509738,2,6,"<b>Date: </b>2016-02-06<br/><b>Killed: </b>2<br/><b>Injured: </b>6<br/><b>Location: </b>8123 N Nebraska Ave, Tampa, Florida"
2016-02-07,"Davis Avenue, Pass Christian, Mississippi",30.3217229,-89.2443023,2,4,"<b>Date: </b>2016-02-07<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>Davis Avenue, Pass Christian, Mississippi"
2016-02-07,"7432 Universal Blvd, Orlando, Florida",28.4554551,-81.464975,2,10,"<b>Date: </b>2016-02-07<br/><b>Killed: </b>2<br/><b>Injured: </b>10<br/><b>Location: </b>7432 Universal Blvd, Orlando, Florida"
2016-02-07,"547 State St, Rochester, New York",43.1642357,-77.6230683,1,7,"<b>Date: </b>2016-02-07<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>547 State St, Rochester, New York"
2016-02-07,"6500 block of South Green Street, Chicago (Englewood), Illinois",41.77596,-87.6461684,0,4,"<b>Date: </b>2016-02-07<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6500 block of South Green Street, Chicago (Englewood), Illinois"
2016-02-13,"5425 Lapalco Boulevard, Marrero, Louisiana",29.8748622,-90.1082222,0,4,"<b>Date: </b>2016-02-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5425 Lapalco Boulevard, Marrero, Louisiana"
2016-02-14,"8449 Gulf Freeway, Houston, Texas",29.6726926,-95.263815,1,3,"<b>Date: </b>2016-02-14<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>8449 Gulf Freeway, Houston, Texas"
2016-02-14,"Earnest Friday Road, Eutaw (Union), Alabama",32.989047,-87.9097851,0,5,"<b>Date: </b>2016-02-14<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Earnest Friday Road, Eutaw (Union), Alabama"
2016-02-19,"4100 block of Buena Vista Road, Edgerton, Missouri",39.4925406,-94.6372523,4,0,"<b>Date: </b>2016-02-19<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>4100 block of Buena Vista Road, Edgerton, Missouri"
2016-02-19,"509 Porter Street, Vallejo, California",38.088301,-122.2454966,1,3,"<b>Date: </b>2016-02-19<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>509 Porter Street, Vallejo, California"
2016-02-20,"2810 E. Bearss Ave, Tampa, Florida",28.0810232,-82.4279982,1,3,"<b>Date: </b>2016-02-20<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2810 E. Bearss Ave, Tampa, Florida"
2016-02-20,"5581 Cracker Barrel Blvd, Kalamazoo, Michigan",42.2365283,-85.6747669,6,2,"<b>Date: </b>2016-02-20<br/><b>Killed: </b>6<br/><b>Injured: </b>2<br/><b>Location: </b>5581 Cracker Barrel Blvd, Kalamazoo, Michigan"
2016-02-20,"231 Co Rd 201, Iuka, Mississippi",34.7542645,-88.1405843,2,3,"<b>Date: </b>2016-02-20<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>231 Co Rd 201, Iuka, Mississippi"
2016-02-20,"200 block of Elm Street, Bessemer, Alabama",33.373094,-86.975925,1,3,"<b>Date: </b>2016-02-20<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>200 block of Elm Street, Bessemer, Alabama"
2016-02-20,"446 S Parramore Ave, Orlando, Florida",28.5366853,-81.3892661,0,4,"<b>Date: </b>2016-02-20<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>446 S Parramore Ave, Orlando, Florida"
2016-02-21,"5100 block of Idaho Street, Houston, Texas",29.6870021,-95.3436883,0,5,"<b>Date: </b>2016-02-21<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>5100 block of Idaho Street, Houston, Texas"
2016-02-23,"4812 West Sunnyside Ave, Glendale, Arizona",33.5924172,-112.1627374,5,0,"<b>Date: </b>2016-02-23<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>4812 West Sunnyside Ave, Glendale, Arizona"
2016-02-23,"1042 Sheridan Road, Daytona Beach, Florida",29.209039,-81.044772,0,4,"<b>Date: </b>2016-02-23<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1042 Sheridan Road, Daytona Beach, Florida"
2016-02-25,"200 S Ridge Rd, Hesston, Kansas",38.1357057,-97.4252262,4,14,"<b>Date: </b>2016-02-25<br/><b>Killed: </b>4<br/><b>Injured: </b>14<br/><b>Location: </b>200 S Ridge Rd, Hesston, Kansas"
2016-02-26,"300 block of Horseshoe Rd., Belfair, Washington",47.5041617,-122.9313557,5,0,"<b>Date: </b>2016-02-26<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>300 block of Horseshoe Rd., Belfair, Washington"
2016-02-27,"13051 Lashmere Ct, Woodbridge (Lake Ridge), Virginia",38.669599,-77.353618,2,2,"<b>Date: </b>2016-02-27<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>13051 Lashmere Ct, Woodbridge (Lake Ridge), Virginia"
2016-02-28,"8800 block of Livernois, Detroit, Michigan",42.359364,-83.1383732,0,5,"<b>Date: </b>2016-02-28<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>8800 block of Livernois, Detroit, Michigan"
2016-03-04,"900 E 5th Ave, Columbus, Ohio",39.9864733,-82.9805451,1,3,"<b>Date: </b>2016-03-04<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>900 E 5th Ave, Columbus, Ohio"
2016-03-05,"116 North Mead, Wichita, Kansas",37.6867959,-97.3287243,0,4,"<b>Date: </b>2016-03-05<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>116 North Mead, Wichita, Kansas"
2016-03-06,"890 Atlanta St, Roswell, Georgia",34.0228347,-84.3619929,0,4,"<b>Date: </b>2016-03-06<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>890 Atlanta St, Roswell, Georgia"
2016-03-06,"900 block of West Victoria Street, Compton, California",33.867781,-118.2389731,1,8,"<b>Date: </b>2016-03-06<br/><b>Killed: </b>1<br/><b>Injured: </b>8<br/><b>Location: </b>900 block of West Victoria Street, Compton, California"
2016-03-07,"800 block of Martin Luther King Jr. Drive, Lafayette, Louisiana",30.2495862,-92.0247937,0,4,"<b>Date: </b>2016-03-07<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>800 block of Martin Luther King Jr. Drive, Lafayette, Louisiana"
2016-03-07,"3000 block of South 36th Street, Kansas City, Kansas",39.0475649,-94.6698804,5,0,"<b>Date: </b>2016-03-07<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>3000 block of South 36th Street, Kansas City, Kansas"
2016-03-08,"Sherman St, San Antonio, Texas",29.433961,-98.464248,2,3,"<b>Date: </b>2016-03-08<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>Sherman St, San Antonio, Texas"
2016-03-09,"1304 Franklin Ave, Pittsburgh, Pennsylvania",40.4381988,-79.8729198,5,3,"<b>Date: </b>2016-03-09<br/><b>Killed: </b>5<br/><b>Injured: </b>3<br/><b>Location: </b>1304 Franklin Ave, Pittsburgh, Pennsylvania"
2016-03-11,"2600 block of Hazelwood, Detroit, Michigan",42.3714836,-83.1074886,2,2,"<b>Date: </b>2016-03-11<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2600 block of Hazelwood, Detroit, Michigan"
2016-03-11,"Oliver Avenue, Trenton, New Jersey",40.2390145,-74.7780545,0,5,"<b>Date: </b>2016-03-11<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Oliver Avenue, Trenton, New Jersey"
2016-03-12,"Interstate 880, Oakland, California",37.7985649,-122.2747755,0,4,"<b>Date: </b>2016-03-12<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Interstate 880, Oakland, California"
2016-03-13,"50 South Road, Fort Myers, Florida",26.5768909,-81.8674266,0,4,"<b>Date: </b>2016-03-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>50 South Road, Fort Myers, Florida"
2016-03-15,"Donald Lee Hollowell Drive, Atlanta, Georgia",33.7768109,-84.459575,0,5,"<b>Date: </b>2016-03-15<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Donald Lee Hollowell Drive, Atlanta, Georgia"
2016-03-19,"12050 NW 4th Court, Plantation, Florida",26.1250579,-80.3094117,1,4,"<b>Date: </b>2016-03-19<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>12050 NW 4th Court, Plantation, Florida"
2016-03-19,"South Shelby Street, Wetumpka, Alabama",32.5382681,-86.2139577,2,2,"<b>Date: </b>2016-03-19<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>South Shelby Street, Wetumpka, Alabama"
2016-03-21,"5700 block of West Washington Boulevard, Chicago, Illinois",41.88238,-87.768658,0,4,"<b>Date: </b>2016-03-21<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5700 block of West Washington Boulevard, Chicago, Illinois"
2016-03-25,"8501 E. Alameda Avenue, Denver, Colorado",39.711154,-104.889554,0,4,"<b>Date: </b>2016-03-25<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>8501 E. Alameda Avenue, Denver, Colorado"
2016-03-31,"6800 block of South Throop, Chicago (Englewood), Illinois",41.770355,-87.657037,0,4,"<b>Date: </b>2016-03-31<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6800 block of South Throop, Chicago (Englewood), Illinois"
2016-04-07,"2200 block of East 70th Place, Chicago, Illinois",41.7672555,-87.5712641,0,4,"<b>Date: </b>2016-04-07<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2200 block of East 70th Place, Chicago, Illinois"
2016-04-09,"Mt Moriah Road and Ridgeway Road, Memphis, Tennessee",35.0724122,-89.8634906,0,4,"<b>Date: </b>2016-04-09<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Mt Moriah Road and Ridgeway Road, Memphis, Tennessee"
2016-04-09,"West 15th Street and Crawford Avenue, Anniston, Alabama",33.6636468,-85.8501035,0,4,"<b>Date: </b>2016-04-09<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>West 15th Street and Crawford Avenue, Anniston, Alabama"
2016-04-10,"76th and Sheridan, Milwaukee, Wisconsin",43.1182626,-88.0060965,1,3,"<b>Date: </b>2016-04-10<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>76th and Sheridan, Milwaukee, Wisconsin"
2016-04-16,"9500 block of Oakland, Detroit, Michigan",42.3882354,-83.0741777,1,4,"<b>Date: </b>2016-04-16<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>9500 block of Oakland, Detroit, Michigan"
2016-04-16,"1100 block of Conley Street, Orlando, Florida",28.5329354,-81.3935984,2,4,"<b>Date: </b>2016-04-16<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>1100 block of Conley Street, Orlando, Florida"
2016-04-16,"Baxter Street, Enterprise, Alabama",31.3036645,-85.8154565,0,4,"<b>Date: </b>2016-04-16<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Baxter Street, Enterprise, Alabama"
2016-04-17,"600 block of Westmoreland Street, Philadelphia, Pennsylvania",39.998675,-75.1189,3,1,"<b>Date: </b>2016-04-17<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>600 block of Westmoreland Street, Philadelphia, Pennsylvania"
2016-04-17,"200 block of Eastview Road, Pelzer, South Carolina",34.6421833,-82.437006,1,3,"<b>Date: </b>2016-04-17<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>200 block of Eastview Road, Pelzer, South Carolina"
2016-04-17,"5021 W St Hwy 107, Edinburg, Texas",26.3102759,-98.2232341,1,6,"<b>Date: </b>2016-04-17<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>5021 W St Hwy 107, Edinburg, Texas"
2016-04-18,"1200 block of E. 17th Street, Long Beach, California",33.787858,-118.176051,1,3,"<b>Date: </b>2016-04-18<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1200 block of E. 17th Street, Long Beach, California"
2016-04-19,"81551 Us Highway 278, Blountsville, Alabama",34.1599125,-86.4690854,1,4,"<b>Date: </b>2016-04-19<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>81551 Us Highway 278, Blountsville, Alabama"
2016-04-19,"2700 block of West 53rd Street, Chicago, Illinois",41.7973737,-87.6914673,1,3,"<b>Date: </b>2016-04-19<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2700 block of West 53rd Street, Chicago, Illinois"
2016-04-19,"1400 block of West 84th Street, Chicago, Illinois",41.7413927,-87.6583636,1,4,"<b>Date: </b>2016-04-19<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1400 block of West 84th Street, Chicago, Illinois"
2016-04-21,"4800 block of Frankford Avenue, Baltimore, Maryland",39.3323899,-76.545298,0,4,"<b>Date: </b>2016-04-21<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4800 block of Frankford Avenue, Baltimore, Maryland"
2016-04-22,"3162 Johnson Drive, Appling, Georgia",33.5991456,-82.2246035,6,0,"<b>Date: </b>2016-04-22<br/><b>Killed: </b>6<br/><b>Injured: </b>0<br/><b>Location: </b>3162 Johnson Drive, Appling, Georgia"
2016-04-23,"1650 South Hollywood Boulevard, Las Vegas, Nevada",36.1525857,-115.02572,1,3,"<b>Date: </b>2016-04-23<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1650 South Hollywood Boulevard, Las Vegas, Nevada"
2016-04-23,"1200 block of Lee Road 83, Auburn, Alabama",32.5470452,-85.4190304,3,1,"<b>Date: </b>2016-04-23<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>1200 block of Lee Road 83, Auburn, Alabama"
2016-04-23,"3732 S.W. Topeka Boulevard, Topeka, Kansas",38.9989899,-95.6873432,1,4,"<b>Date: </b>2016-04-23<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>3732 S.W. Topeka Boulevard, Topeka, Kansas"
2016-04-23,"West 141st Street and Edgecombe Avenue, New York (Manhattan), New York",40.8208788,-73.9451634,0,4,"<b>Date: </b>2016-04-23<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>West 141st Street and Edgecombe Avenue, New York (Manhattan), New York"
2016-04-24,"1055 L P Bailey Memorial Hwy, Halifax, Virginia",36.7768071,-78.9226676,0,5,"<b>Date: </b>2016-04-24<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1055 L P Bailey Memorial Hwy, Halifax, Virginia"
2016-04-24,"2000 block of West 68th Place, Chicago (Englewood), Illinois",41.7695481,-87.6738787,2,3,"<b>Date: </b>2016-04-24<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>2000 block of West 68th Place, Chicago (Englewood), Illinois"
2016-04-24,"1400 block of 14th Street, Denver, Colorado",39.7480015,-105.0006961,0,4,"<b>Date: </b>2016-04-24<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1400 block of 14th Street, Denver, Colorado"
2016-04-25,"400 Charlotte Avenue, Nashville, Tennessee",36.1664533,-86.7815239,0,4,"<b>Date: </b>2016-04-25<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>400 Charlotte Avenue, Nashville, Tennessee"
2016-04-25,"1506 Northwest 70th Street, Miami, Florida",25.8384009,-80.2233586,0,5,"<b>Date: </b>2016-04-25<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1506 Northwest 70th Street, Miami, Florida"
2016-04-26,"6500 block of Hil-Mar Drive, District Heights (Forestville), Maryland",38.8431713,-76.895417,1,4,"<b>Date: </b>2016-04-26<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>6500 block of Hil-Mar Drive, District Heights (Forestville), Maryland"
2016-04-27,"4300  Block of Kerrit Dr, Baton Rouge, Louisiana",30.4903259,-91.0871866,2,2,"<b>Date: </b>2016-04-27<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>4300  Block of Kerrit Dr, Baton Rouge, Louisiana"
2016-04-27,"Pecan Drive, Kilmichael, Mississippi",33.4353991,-89.5724082,3,1,"<b>Date: </b>2016-04-27<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>Pecan Drive, Kilmichael, Mississippi"
2016-04-29,"400 block of N Dade Ave, Saint Louis (Ferguson), Missouri",38.7509246,-90.315066,0,4,"<b>Date: </b>2016-04-29<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>400 block of N Dade Ave, Saint Louis (Ferguson), Missouri"
2016-04-29,"3200 block of San Pablo Avenue, Oakland, California",37.822573,-122.2770867,0,5,"<b>Date: </b>2016-04-29<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>3200 block of San Pablo Avenue, Oakland, California"
2016-05-01,"1955 Old Castle Drive, Murfreesboro, Tennessee",35.822794,-86.349051,0,5,"<b>Date: </b>2016-05-01<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1955 Old Castle Drive, Murfreesboro, Tennessee"
2016-05-04,"16th Avenue North and Newton Avenue North, Minneapolis, Minnesota",44.99522,-93.30571,1,7,"<b>Date: </b>2016-05-04<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>16th Avenue North and Newton Avenue North, Minneapolis, Minnesota"
2016-05-05,"300 block of North Thomas Drive, Shreveport, Louisiana",32.5389864,-93.7634778,2,6,"<b>Date: </b>2016-05-05<br/><b>Killed: </b>2<br/><b>Injured: </b>6<br/><b>Location: </b>300 block of North Thomas Drive, Shreveport, Louisiana"
2016-05-05,"2108 NW 19th Terrace, Miami, Florida",25.7937372,-80.227331,1,3,"<b>Date: </b>2016-05-05<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2108 NW 19th Terrace, Miami, Florida"
2016-05-06,"12300 block of Gratiot, Detroit, Michigan",42.4159689,-82.989651,1,4,"<b>Date: </b>2016-05-06<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>12300 block of Gratiot, Detroit, Michigan"
2016-05-06,"1300 block of Clay Street, Montgomery, Alabama",32.3757177,-86.3332762,1,3,"<b>Date: </b>2016-05-06<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1300 block of Clay Street, Montgomery, Alabama"
2016-05-06,"7101 Democracy Blvd, Bethesda, Maryland",39.0257716,-77.1475762,3,3,"<b>Date: </b>2016-05-06<br/><b>Killed: </b>3<br/><b>Injured: </b>3<br/><b>Location: </b>7101 Democracy Blvd, Bethesda, Maryland"
2016-05-08,"8600 block of North Lamar, Austin, Texas",30.3546103,-97.7046928,1,3,"<b>Date: </b>2016-05-08<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>8600 block of North Lamar, Austin, Texas"
2016-05-11,"1400 block of 21st Street N, Birmingham, Alabama",33.531259,-86.814271,1,4,"<b>Date: </b>2016-05-11<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1400 block of 21st Street N, Birmingham, Alabama"
2016-05-11,"7100 block of South State Street, Chicago, Illinois",41.7639336,-87.6248645,0,5,"<b>Date: </b>2016-05-11<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>7100 block of South State Street, Chicago, Illinois"
2016-05-14,"2337 Washington St W, Charleston, West Virginia",38.3730759,-81.7076955,1,3,"<b>Date: </b>2016-05-14<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2337 Washington St W, Charleston, West Virginia"
2016-05-15,"420 North Garvin Street, Evansville, Indiana",37.9812025,-87.5568448,0,4,"<b>Date: </b>2016-05-15<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>420 North Garvin Street, Evansville, Indiana"
2016-05-15,"Rossman Dairy Road, Moultrie, Georgia",31.2122073,-83.8517835,5,0,"<b>Date: </b>2016-05-15<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>Rossman Dairy Road, Moultrie, Georgia"
2016-05-17,"5360 Savannah Highway, Ravenel, South Carolina",32.784928,-80.203702,3,1,"<b>Date: </b>2016-05-17<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>5360 Savannah Highway, Ravenel, South Carolina"
2016-05-18,"34th Street and North Keystone Avenue, Indianapolis, Indiana",39.8180988,-86.1216714,0,4,"<b>Date: </b>2016-05-18<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>34th Street and North Keystone Avenue, Indianapolis, Indiana"
2016-05-22,"8639 Apple St, New Orleans, Louisiana",29.9616159,-90.1237103,0,4,"<b>Date: </b>2016-05-22<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>8639 Apple St, New Orleans, Louisiana"
2016-05-22,"Poplar and Sutter Streets, Stockton, California",37.962289,-121.2882889,1,3,"<b>Date: </b>2016-05-22<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Poplar and Sutter Streets, Stockton, California"
